id,click,device_conn_type,C14,C15,C16,C17,C18,C19,C21
1.02E+18,1,0,19743,320,50,2264,3,427,61
1.02E+18,1,2,20016,300,250,2285,2,39,23
1.02E+19,1,0,19950,320,50,1800,3,167,23
1.02E+19,1,2,20596,320,50,2161,0,35,157
1.02E+19,1,0,16208,320,50,1800,3,167,23
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,6616,320,50,576,2,35,32
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,19950,320,50,1800,3,167,23
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+18,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,19771,320,50,2227,0,687,48
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,2,15708,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,6616,320,50,576,2,35,32
1.02E+19,1,2,18993,320,50,2161,0,35,157
1.02E+19,1,2,15703,320,50,1722,0,35,79
1.02E+18,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,4687,320,50,423,2,39,32
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,19016,300,250,2162,2,39,33
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,2,6616,320,50,576,2,35,32
1.02E+19,1,0,19666,300,250,2253,2,303,52
1.02E+19,1,0,17653,300,250,1994,2,39,33
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,21689,320,50,2496,3,167,23
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,17614,320,50,1993,2,1063,33
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+18,1,0,4687,320,50,423,2,39,32
1.02E+19,1,2,18993,320,50,2161,0,35,157
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,16920,320,50,1899,0,431,117
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,21699,320,50,2497,3,43,42
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,17654,300,250,1994,2,39,33
1.02E+19,1,2,15701,320,50,1722,0,35,79
1.02E+19,1,0,16615,320,50,1863,3,39,23
1.02E+19,1,0,17894,320,50,2039,2,39,32
1.02E+18,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,2,18993,320,50,2161,0,35,157
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,19772,320,50,2227,0,687,48
1.02E+18,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,17653,300,250,1994,2,39,33
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,17239,320,50,1973,3,39,23
1.02E+19,1,0,19743,320,50,2264,3,427,61
1.02E+19,1,0,17614,320,50,1993,2,1063,33
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+19,1,2,20366,320,50,2333,0,39,157
1.02E+19,1,2,15699,320,50,1722,0,35,79
1.02E+19,1,0,17614,320,50,1993,2,1063,33
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,20970,320,50,2372,0,813,46
1.02E+19,1,0,20352,320,50,2333,0,39,157
1.02E+18,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,0,19771,320,50,2227,0,687,48
1.02E+19,1,0,20632,320,50,2374,3,39,23
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,21611,320,50,2480,3,297,61
1.02E+19,1,0,15703,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,20153,320,50,2307,3,163,61
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,15699,320,50,1722,0,35,79
1.02E+19,1,0,6563,320,50,572,2,39,32
1.02E+19,1,0,15706,320,50,1722,0,35,79
1.02E+19,1,0,21189,320,50,2424,1,161,71
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,17614,320,50,1993,2,1063,33
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15702,320,50,1722,0,35,79
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,20596,320,50,2161,0,35,157
1.02E+19,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.02E+19,1,0,20362,320,50,2333,0,39,157
1.02E+19,1,3,18993,320,50,2161,0,35,157
1.02E+19,1,0,20359,216,36,2333,0,39,157
1.02E+19,1,0,19743,320,50,2264,3,427,61
1.02E+19,1,0,15705,320,50,1722,0,35,79
1.02E+19,1,0,17894,320,50,2039,2,39,32
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,20289,320,480,2325,3,801,42
1.02E+19,1,0,15701,320,50,1722,0,35,79
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,16858,320,50,1887,3,39,23
1.02E+18,1,0,15708,320,50,1722,0,35,79
1.02E+19,1,0,15707,320,50,1722,0,35,79
1.02E+19,1,0,20632,320,50,2374,3,39,23
1.02E+19,1,0,20984,320,50,2371,0,551,46
1.02E+19,1,2,20362,320,50,2333,0,39,157
1.02E+19,1,0,15704,320,50,1722,0,35,79
1.02E+19,1,0,18993,320,50,2161,0,35,157
1.02E+19,1,0,16920,320,50,1899,0,431,117
1.02E+19,1,0,16071,320,50,1784,2,175,95
1.02E+19,1,0,21665,320,50,2493,3,35,117
1.02E+19,1,0,20366,320,50,2333,0,39,157
1.03E+19,1,2,15702,320,50,1722,0,35,79
1.03E+19,1,0,15704,320,50,1722,0,35,79
1.03E+19,1,2,21611,320,50,2480,3,297,61
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,16859,320,50,1887,3,39,23
1.03E+19,1,2,18993,320,50,2161,0,35,157
1.03E+19,1,0,17212,320,50,1887,3,39,23
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,20352,320,50,2333,0,39,157
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,17653,300,250,1994,2,39,33
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,2,20634,320,50,2374,3,39,23
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,21300,320,50,2446,3,171,156
1.03E+19,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,20980,320,50,2371,0,551,46
1.03E+18,1,0,17877,320,50,2036,3,47,156
1.03E+19,1,0,20366,320,50,2333,0,39,157
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,17037,320,50,1934,2,39,16
1.03E+19,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,20366,320,50,2333,0,39,157
1.03E+19,1,0,17653,300,250,1994,2,39,33
1.03E+19,1,0,16071,320,50,1784,2,175,95
1.03E+19,1,0,17654,300,250,1994,2,39,33
1.03E+19,1,0,17614,320,50,1993,2,1063,33
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,19016,300,250,2162,2,39,33
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,2,20596,320,50,2161,0,35,157
1.03E+19,1,2,20153,320,50,2307,3,163,61
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+18,1,0,16838,320,50,1882,3,35,13
1.03E+19,1,0,20634,320,50,2374,3,39,23
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,20634,320,50,2374,3,39,23
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,17654,300,250,1994,2,39,33
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,21704,320,50,2497,3,43,42
1.03E+19,1,2,21665,320,50,2493,3,35,117
1.03E+18,1,0,19743,320,50,2264,3,427,61
1.03E+19,1,2,20596,320,50,2161,0,35,157
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+18,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,20352,320,50,2333,0,39,157
1.03E+19,1,0,19950,320,50,1800,3,167,23
1.03E+19,1,0,19950,320,50,1800,3,167,23
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+17,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,20632,320,50,2374,3,39,23
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,20633,320,50,2374,3,39,23
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,2,20009,320,50,2283,0,163,95
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,3,18993,320,50,2161,0,35,157
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,19950,320,50,1800,3,167,23
1.03E+19,1,0,21309,320,50,2449,0,163,91
1.03E+19,1,0,17653,300,250,1994,2,39,33
1.03E+19,1,0,6616,320,50,576,2,35,32
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,20352,320,50,2333,0,39,157
1.03E+19,1,0,15704,320,50,1722,0,35,79
1.03E+18,1,0,16858,320,50,1887,3,39,23
1.03E+19,1,0,20352,320,50,2333,0,39,157
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,19771,320,50,2227,0,687,48
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,2,15708,320,50,1722,0,35,79
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,17653,300,250,1994,2,39,33
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,2,18993,320,50,2161,0,35,157
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,21311,320,50,2449,0,163,91
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,2,15701,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,15704,320,50,1722,0,35,79
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,2,15706,320,50,1722,0,35,79
1.03E+19,1,2,18987,320,50,2158,3,291,61
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+18,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,20633,320,50,2374,3,39,23
1.03E+18,1,2,15708,320,50,1722,0,35,79
1.03E+18,1,0,17753,320,50,1993,2,1063,33
1.03E+19,1,0,21202,320,50,2427,0,169,91
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,6559,320,50,571,2,39,32
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,21689,320,50,2496,3,167,23
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,20005,320,50,2283,0,163,95
1.03E+19,1,0,21296,300,50,2446,3,171,156
1.03E+19,1,0,20633,320,50,2374,3,39,23
1.03E+19,1,0,15704,320,50,1722,0,35,79
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,19950,320,50,1800,3,167,23
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,2,15702,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+18,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,20346,300,250,2331,2,39,23
1.03E+19,1,2,18993,320,50,2161,0,35,157
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+18,1,2,21611,320,50,2480,3,297,61
1.03E+19,1,0,16858,320,50,1887,3,39,23
1.03E+19,1,0,21678,320,50,2495,2,167,23
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,16071,320,50,1784,2,175,95
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,2,15708,320,50,1722,0,35,79
1.03E+18,1,3,21665,320,50,2493,3,35,117
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,4687,320,50,423,2,39,32
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,20016,300,250,2285,2,39,23
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,18648,320,50,1092,3,1835,61
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,2,15703,320,50,1722,0,35,79
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,19771,320,50,2227,0,687,48
1.03E+19,1,0,19950,320,50,1800,3,167,23
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,3,21309,320,50,2449,0,163,91
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,20352,320,50,2333,0,39,157
1.03E+19,1,0,19666,300,250,2253,2,303,52
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+18,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,2,15707,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,20345,300,250,2331,2,39,23
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,20153,320,50,2307,3,163,61
1.03E+19,1,3,21399,320,50,1401,0,43,94
1.03E+19,1,0,20153,320,50,2307,3,163,61
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+18,1,0,16920,320,50,1899,0,431,117
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,20363,216,36,2333,0,39,157
1.03E+18,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,19772,320,50,2227,0,687,48
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,16859,320,50,1887,3,39,23
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,2,15706,320,50,1722,0,35,79
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,20366,320,50,2333,0,39,157
1.03E+19,1,0,18316,320,50,2083,0,169,111
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+18,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,20366,320,50,2333,0,39,157
1.03E+19,1,2,15708,320,50,1722,0,35,79
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+18,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,16615,320,50,1863,3,39,23
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,21691,320,50,2495,2,167,23
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+18,1,0,15706,320,50,1722,0,35,79
1.03E+18,1,0,15704,320,50,1722,0,35,79
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,20251,320,50,2323,0,687,48
1.03E+19,1,0,4687,320,50,423,2,39,32
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,16615,320,50,1863,3,39,23
1.03E+19,1,0,19772,320,50,2227,0,687,48
1.03E+19,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,3,21311,320,50,2449,0,163,91
1.03E+19,1,0,19772,320,50,2227,0,687,48
1.03E+19,1,0,17614,320,50,1993,2,1063,33
1.03E+19,1,0,21688,320,50,2496,3,167,23
1.03E+19,1,0,20366,320,50,2333,0,39,157
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,21296,300,50,2446,3,171,156
1.03E+19,1,2,18993,320,50,2161,0,35,157
1.03E+18,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,17753,320,50,1993,2,1063,33
1.03E+18,1,0,20560,320,50,2271,0,687,48
1.03E+19,1,0,19743,320,50,2264,3,427,61
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,21685,320,50,2496,3,167,23
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+18,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,18095,320,50,2060,3,39,23
1.03E+19,1,0,20251,320,50,2323,0,687,48
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,3,20352,320,50,2333,0,39,157
1.03E+19,1,0,19772,320,50,2227,0,687,48
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,17653,300,250,1994,2,39,33
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,2,21611,320,50,2480,3,297,61
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+18,1,0,17894,320,50,2039,2,39,32
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,19771,320,50,2227,0,687,48
1.03E+19,1,0,20153,320,50,2307,3,163,61
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,21309,320,50,2449,0,163,91
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,20508,320,50,2351,3,163,61
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,20153,320,50,2307,3,163,61
1.03E+19,1,0,15704,320,50,1722,0,35,79
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,15706,320,50,1722,0,35,79
1.03E+19,1,0,20632,320,50,2374,3,39,23
1.03E+19,1,2,15704,320,50,1722,0,35,79
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,20153,320,50,2307,3,163,61
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,18093,320,50,2060,3,39,23
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,20508,320,50,2351,3,163,61
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,2,20352,320,50,2333,0,39,157
1.03E+19,1,0,17653,300,250,1994,2,39,33
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,2,15708,320,50,1722,0,35,79
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,2,18993,320,50,2161,0,35,157
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,15708,320,50,1722,0,35,79
1.03E+19,1,0,17914,320,50,2043,2,39,32
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,16920,320,50,1899,0,431,117
1.03E+18,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,19950,320,50,1800,3,167,23
1.03E+19,1,2,20596,320,50,2161,0,35,157
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,6616,320,50,576,2,35,32
1.03E+19,1,0,21310,320,50,2449,0,163,91
1.03E+19,1,0,19665,320,50,2253,2,303,52
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,19665,320,50,2253,2,303,52
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,19015,300,250,2162,2,39,33
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,2,17163,320,50,1955,3,163,71
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,19772,320,50,2227,0,687,48
1.03E+19,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+17,1,2,1276,320,50,196,3,303,15
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,17614,320,50,1993,2,1063,33
1.03E+19,1,2,15699,320,50,1722,0,35,79
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,2,18993,320,50,2161,0,35,157
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,20633,320,50,2374,3,39,23
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,17037,320,50,1934,2,39,16
1.03E+19,1,0,20596,320,50,2161,0,35,157
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,20352,320,50,2333,0,39,157
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,20633,320,50,2374,3,39,23
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,19665,320,50,2253,2,303,52
1.03E+19,1,0,20005,320,50,2283,0,163,95
1.03E+19,1,0,20345,300,250,2331,2,39,23
1.03E+19,1,0,20362,320,50,2333,0,39,157
1.03E+19,1,0,15701,320,50,1722,0,35,79
1.03E+19,1,0,20251,320,50,2323,0,687,48
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,18993,320,50,2161,0,35,157
1.03E+19,1,0,20633,320,50,2374,3,39,23
1.03E+19,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,0,20352,320,50,2333,0,39,157
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,19772,320,50,2227,0,687,48
1.03E+19,1,0,4687,320,50,423,2,39,32
1.03E+19,1,0,20251,320,50,2323,0,687,48
1.03E+19,1,0,17914,320,50,2043,2,39,32
1.03E+17,1,0,19666,300,250,2253,2,303,52
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,15705,320,50,1722,0,35,79
1.03E+19,1,0,20751,320,50,1895,0,681,101
1.03E+19,1,0,15699,320,50,1722,0,35,79
1.03E+19,1,0,21665,320,50,2493,3,35,117
1.03E+19,1,0,17583,320,50,1991,2,39,33
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+18,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,15703,320,50,1722,0,35,79
1.03E+19,1,0,15702,320,50,1722,0,35,79
1.03E+19,1,0,20980,320,50,2371,0,551,46
1.03E+19,1,0,15707,320,50,1722,0,35,79
1.03E+19,1,0,21611,320,50,2480,3,297,61
1.03E+19,1,0,20596,320,50,2161,0,35,157
